hike_name,hike_id,numReports,total_dist,elevation gain,time_from_seattle,Coast,stars,Dogs allowed on leash,Established campsites,Fall foliage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife
Riley Camp,987,4,10,2280,213.3333333,0,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0
Mount Adams Highline,988,13,22.2,1550,225.1333333,0,3.5,0,0,0,0,1,1,0,0,0,0,0,0,0
Killen Creek to High Camp,989,25,10,2300,217.1333333,0,3.25,0,0,0,0,0,1,1,0,0,0,0,0,1
Adams Creek Meadows,990,5,8,2300,217.0833333,0,3.78,0,0,0,0,0,1,0,0,1,0,0,0,0
Crescent Glacier,991,0,7,3800,288.5333333,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Fingers,992,89,15,4200,136.8333333,0,4.46,0,0,0,0,1,1,0,0,0,1,0,0,0
Manastash Ridge,993,44,4,1700,163,0,3.64,0,0,0,0,0,1,0,0,0,0,0,0,0
Alta Mountain,994,93,12,3300,82.81666667,0,4.64,0,1,0,0,1,1,0,0,1,1,0,1,0
Fisher Lake,995,23,10,1580,115.7,0,2.75,1,1,0,0,0,1,0,0,0,0,0,0,1
Standup Creek,996,38,8,3100,108.6166667,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Shriner Peak,997,114,8.5,3434,114.2666667,0,3.33,0,0,1,0,1,0,0,0,0,0,0,0,0
Picture Lake,998,7,0.5,4200,161.7,0,2.8,1,0,0,1,1,1,0,0,0,0,0,0,0
North Creek Park Boardwalk,999,31,,,31.63333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Second Beach,1000,40,4,350,230.5166667,1,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0
Schmitz Preserve Park,1001,4,1.7,220,14.1,0,2.5,1,0,0,1,0,0,1,0,0,0,0,0,1
Lime Kiln State Park,1002,9,1.25,50,209.65,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Margaret Lake,1003,104,6,1800,65.38333333,0,2.85,1,0,0,0,1,0,0,0,0,0,0,0,0
Lake Ethel,1004,24,9.5,3500,119.6333333,0,3.43,1,1,0,0,1,1,1,0,0,0,0,0,1
Observation Peak,1005,24,5,500,227.75,0,3.57,1,0,0,0,0,1,0,0,0,1,0,0,0
Blue Lake High,1006,38,,,146.7833333,0,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0
Peggy's Pond,1007,82,11,2300,146.7666667,0,3.17,0,1,0,0,1,1,0,0,0,0,0,0,0
Icicle Ridge Lookout,1008,5,11,4700,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Holden Village to High Bridge,1009,2,,,,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
Meander Meadow - Dishpan Gap - Cady Ridge Loop,1010,47,16,5600,177.0833333,0,3.8,0,1,1,0,0,1,1,0,1,0,0,1,1
Indian Creek,1011,41,8,800,155.9333333,0,2.67,0,1,0,0,0,0,1,0,1,0,0,0,1
Dirtyface Lookout and Peak,1012,107,9,3950,129.5833333,0,3.33,1,0,0,0,0,0,0,0,0,0,0,0,0
Merritt Lake and Lost Lake,1013,113,5.5,2100,120.4666667,0,3.7,1,0,0,0,1,0,1,1,0,0,0,0,0
Mount Mastiff via Merritt Lake,1014,4,,,120.3666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount David,1015,46,14,5800,155.9333333,0,3.6,0,0,0,0,0,1,0,0,1,1,0,0,0
Nason Ridge,1016,83,21.9,3800,133.9,0,3.33,1,0,0,0,0,0,0,0,0,0,0,0,0
Rock Mountain via Snowy Creek,1017,46,9,3600,142.2166667,0,4,1,0,0,0,0,1,0,0,0,1,0,0,1
Frosty - Wildhorse Creek,1018,53,,,,0,3.75,0,1,0,0,1,1,1,0,1,1,0,1,1
Poe Mountain via Irving Pass,1019,25,5,1800,187.3666667,0,3.57,0,0,1,0,0,1,0,0,0,1,0,0,0
Heather Lake (near Lake Wenatchee),1020,74,7,1350,181.0833333,0,4,1,0,0,1,1,0,1,0,0,0,0,0,0
Glasses Lake,1021,7,10,700,172.5833333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Trail of the Cedars,1022,5,,,135.8333333,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1
Easy Pass,1023,76,7,2800,173.8333333,0,3.36,0,0,1,0,0,1,0,1,0,0,0,0,0
Sourdough Mountain,1024,97,11,5085,147.6,0,3.45,0,0,0,0,0,1,0,0,0,0,0,0,0
Happy-Panther,1025,13,12.5,550,153.55,0,2.67,1,0,0,0,0,1,0,0,0,0,1,0,1
Granite Lakes Trail,1026,96,,,44.23333333,0,2.33,0,0,0,0,0,0,1,0,0,0,0,0,1
Castle Rock Riverfront Trail,1027,1,3.4,150,113.9166667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Golden Gate,1028,24,3.2,1000,144.45,0,3.33,0,0,1,0,0,1,0,0,0,0,0,0,1
Skyline Lake,1029,31,2.5,1050,100.2666667,0,2.71,1,0,0,0,1,0,0,0,0,0,0,0,0
Mountain Lake,1030,10,3.9,50,230.5833333,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1
Domerie Peak,1031,18,,,121.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Squak Mountain's East Side Loop,1032,19,8,1700,22.56666667,0,2.83,0,0,0,0,0,0,0,0,1,0,0,0,0
Rock Trail,1033,59,2.4,1200,83.68333333,0,4.25,1,0,0,0,1,0,1,0,0,1,0,0,0
Mosquito Valley,1034,5,9,600,189.7833333,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1
Palisades Lakes,1035,82,7.5,1800,137.85,0,3.36,0,0,0,0,1,1,0,0,0,0,0,0,1
Noble Knob,1036,167,5,500,114.5333333,0,3.85,1,0,0,1,0,1,0,0,0,0,0,0,0
Dalles Ridge,1037,27,1.8,200,117.8833333,0,3.8,1,0,0,0,0,1,0,0,0,1,0,0,0
Big Tree Trail,1038,13,1,110,23.75,0,3.4,0,0,1,1,0,0,1,0,0,0,0,0,1
Hidden Lake (Lake Wenatchee),1039,26,1.6,220,136.2333333,0,2.9,0,0,0,1,1,0,0,0,0,0,0,0,0
Cussed Hollow,1040,1,5,600,240.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Grace Lakes,1041,27,4,500,101.15,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunder Woods Nature Trail,1042,2,1.2,305,149.8166667,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Thunder Knob,1043,55,3.6,635,149.0333333,0,3.45,1,1,0,1,1,0,0,0,0,0,0,0,0
Lily Lake and Lizard Lake,1044,72,8.2,1080,75.51666667,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
Louise Lake,1045,7,2,300,142.8833333,0,2.75,0,0,0,1,0,0,0,0,0,0,0,0,0
Deception Pass State Park - West Beach Sand Dunes,1046,15,,,94.38333333,0,4,1,0,0,1,0,1,0,0,0,0,0,0,1
Tatoosh Lakes,1047,14,5,2500,166.8,0,2.25,1,0,0,0,1,1,1,0,0,0,1,1,1
Damon Point,1048,39,4,10,153.85,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1
Golden Horn - Snowy Lakes (PCT),1049,33,23,2700,180.45,0,3.33,0,1,0,0,1,1,0,1,0,0,0,0,0
Woodard Bay Conservation Area,1050,5,,,68.8,0,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0
American Lake,1051,16,14,1000,109.4166667,0,3.22,1,1,0,0,0,1,0,1,0,0,0,0,0
Lunds Gulch,1052,54,2.5,425,31.68333333,1,3.18,1,0,0,0,0,0,0,0,0,0,0,0,0
Guemes Mountain,1053,15,2.3,550,118.2333333,1,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
Eight Peaks Tour,1054,1,25,5889,293.9333333,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1
Heart O' the Forest,1055,4,,,161.3333333,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Ollalie Creek Camp,1056,1,5.6,1600,120.3166667,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Deer Creek to Tipsoo Lake,1057,1,10,2100,111.1333333,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Young Hill and Bell Point,1058,4,2,600,209,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1
Little Bear Trail,1059,11,2.3,250,183.9333333,0,5,1,1,0,1,0,0,0,0,0,0,0,0,1
Whistler Canyon Trail,1060,13,24,3000,280.9333333,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0
Quinault River-Pony Bridge-Enchanted Valley,1061,60,5,900,209.5,0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,1
Enchanted Valley,1062,76,26,1700,209.5833333,0,3.67,0,1,0,1,0,0,1,1,0,0,1,0,0
Shady Lane,1063,14,,,131.15,0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0
Packwood Lake,1064,128,10,600,149.05,0,3.71,0,1,0,1,1,0,0,0,1,0,0,0,0
Glacier Peak Meadows,1065,2,25,4350,152.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyas Lake,1066,90,4,100,149.35,0,1.83,1,1,0,1,1,0,1,0,0,0,0,0,0
Kalama River,1067,1,8,500,209.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Rainy Lake,1068,40,13,2700,68.71666667,0,3.55,1,0,0,0,1,0,1,0,0,0,1,0,0
Rainbow Lake,1069,9,,,180.4833333,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Lily Lake Loop,1070,3,5.5,1200,83.15,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
Siouxon Peak Loop,1071,2,15.3,5120,196.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Goat Creek Loop,1072,2,20.2,3200,150.4666667,0,2.75,0,1,1,0,0,1,1,0,0,0,1,0,0
Goat Creek,1073,78,5,400,150.4666667,0,4.17,1,0,0,1,0,0,0,0,1,0,0,0,0
Trail of the Shadows,1074,29,1,20,123.35,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,1
Steamboat Mountain,1075,5,1.4,625,251.9333333,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0
Big Creek Falls,1076,14,,,76.28333333,0,3.6,1,0,0,1,0,0,0,0,1,0,0,0,0
Mount Thomson,1077,1,,,111.0333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des Moines Creek Trail,1078,6,4,235,20.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pratt River Trail,1079,58,6,100,69.65,0,3.4,0,0,0,1,0,0,0,0,1,0,0,0,0
Newton Creek-Elk Meadows Loop,1080,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Snagtooth,1081,1,,,189.0166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamanawas Falls,1082,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamanous Trail,1083,2,1.2,120,195.3166667,0,1.5,1,0,1,1,0,0,0,0,0,0,0,0,0
Dingford Creek-Hester Lake,1084,61,11,2600,92.53333333,0,3.5,1,0,0,0,1,0,1,0,1,0,0,0,0
Dirtybox Peak,1085,4,,,44.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dingford Creek-Myrtle Lake,1086,47,11,2600,92.5,0,3,1,1,0,0,1,1,1,0,0,0,0,0,0
Mount Price,1087,2,13.5,4500,92.68333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bessemer Mountain,1088,28,13,4100,58.03333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC Road: Upper Trailhead,1089,12,6.8,400,63.23333333,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
CCC Road: Blowout Creek Trailhead,1090,41,7,620,58.03333333,0,2.5,1,0,0,0,0,0,1,0,1,0,0,0,0
Stegosaurus Butte,1091,16,,,68.71666667,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Larch Lakes (Entiat),1092,36,16,2600,255.2833333,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0
Chuckanut Falls,1093,8,2.6,640,87.78333333,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Cora Lake,1094,6,1.5,400,,0,3.8,0,1,1,1,1,0,1,0,0,0,1,0,0
Deception Creek,1095,112,11,1200,92.08333333,0,3.8,0,1,0,1,0,0,1,0,1,0,1,0,0
Lake Ann (Rainy Pass),1096,46,3.4,700,180.45,0,4.29,0,1,0,1,1,1,1,0,0,0,1,1,0
Mount St. Helens Summit - Monitor Ridge,1097,203,10,4500,198.6333333,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0
Langus Riverfront Park,1098,3,,,41.38333333,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Fort Casey State Park,1099,11,2.5,200,122.8166667,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
Soos Creek Trail,1100,6,,,32.81666667,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1
Black Hole Falls Hike,1101,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siouxson Creek and Chinook Falls,1102,2,8.5,600,196.3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
North Fork Siouxon,1103,0,,,,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheep Lake,1104,33,4.2,400,110.1166667,0,3.17,1,0,0,1,0,1,0,1,0,0,1,0,1
Southwest Loowit Loop,1105,1,12.7,2400,209.95,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
Blue Horse Trail,1106,4,10.4,1250,209.95,0,2.5,0,0,0,0,1,1,0,0,0,0,0,0,1
Sweet Creek Falls Interpretive Trail,1107,4,,,,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0
Toppenish National Wildlife Refuge,1108,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Spring Creek - Green Mountain,1109,0,8.2,1200,221.4833333,0,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0
Sexagenarian Peak,1110,1,,,,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Round Mountain,1111,25,4.5,1700,184.5333333,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Oval Peak,1112,10,,,271.5833333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Blewett Pass Highway,1113,6,8.2,1030,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
North Butte,1114,9,6.12,910,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Howard,1115,10,,,,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission Ridge,1116,18,14,3200,158.3666667,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0
Baker Preserve,1117,13,3.2,1000,146.3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Otto Preserve,1118,2,,,145.4333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Swauk Forest Discovery Trail,1119,19,,,105.1333333,0,3.17,0,0,0,0,0,1,1,0,0,0,0,0,1
Tiffany Mountain,1120,28,6,1740,265.05,0,4.11,0,0,0,1,0,1,0,0,0,1,0,0,0
Freezeout Ridge,1121,18,,,261.5666667,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Ptarmigan Trail,1122,2,4.5,1000,198.5666667,0,3.4,0,0,0,0,0,1,0,0,0,1,0,0,0
Wright Meadow,1123,2,3,100,253.15,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Snagtooth Mountain,1124,1,3.5,700,276.85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Canyon,1125,24,4,900,154.6,0,3.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Mount Beljica,1126,42,4,1100,119.7166667,0,4,0,0,0,0,1,1,0,0,0,0,0,0,1
Wonderland Trail - Longmire to Paradise,1127,4,2.2,500,,0,3.5,0,0,0,1,0,0,1,0,1,0,0,0,0
Butte Camp,1128,20,5,700,194.4166667,0,3.4,0,1,0,0,0,1,0,1,0,0,0,0,1
Pinnacle Lake,1129,138,3.8,1200,98.51666667,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0
Squire Creek,1130,59,8.5,2566,92.18333333,0,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0
Glacier Lake,1131,16,4,800,154.1666667,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence Pass Loop,1132,15,8,300,186.8166667,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1
Squaw Lake,1133,19,5,1400,149.4833333,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Peak Lookout,1134,56,5,1400,242.0666667,0,2.67,0,0,0,1,0,1,0,0,0,1,0,0,0
Lookout Mountain Lookout - Methow,1135,26,3,1100,247.4333333,0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0
Pugh Ridge,1136,11,12.4,2833,253.9166667,0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,1
Keystone Ridge,1137,3,,,158.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
North Fork Entiat River,1138,25,26,4000,251.2333333,0,2.5,1,1,1,0,1,1,0,0,0,0,0,0,1
Duncan Hill,1139,11,13.6,3000,,0,3.2,0,0,0,0,0,1,0,0,0,1,0,0,1
Myrtle Lake,1140,16,8,650,256.3166667,0,2.8,0,1,0,0,1,0,0,0,0,0,0,0,1
Wetlands Trail,1141,4,1.3,90,22.25,0,4.2,1,0,0,1,1,0,0,0,0,0,0,0,1
Paddy-Go-Easy Pass,1142,79,7,2700,144.9333333,0,3.12,0,0,0,0,0,1,0,0,0,0,0,0,0
Swamp Trail,1143,11,1,75,23.75,0,3.6,1,0,0,1,1,0,0,0,0,0,0,0,1
Gladys Divide,1144,13,20,4000,132.2333333,0,2.8,0,0,0,0,0,1,0,0,0,0,0,0,1
Indian Bar-Cowlitz Divide,1145,37,15,2900,134.8,0,3.6,0,1,0,0,0,1,0,1,1,0,1,0,1
Blue Lake,1146,1,5.2,5200,269.6,0,3,1,0,1,1,1,1,0,0,0,0,0,0,0
Lodge Lake,1147,72,3,500,50.71666667,0,3.77,0,0,0,1,0,0,0,0,0,0,0,0,0
Quartz Creek,1148,16,8,500,234.0833333,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
Quartz Creek Big Trees,1149,0,0.3,50,,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Quartz Ridge-Summit Prairie,1150,3,6,1800,236.7833333,0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0
Tubal Cain Mine and Buckhorn Lake,1151,148,12,2000,199.4166667,0,3.78,0,1,0,0,1,1,0,1,0,0,0,0,0
Narada Falls to Reflection Lakes,1152,64,5,1150,138.2833333,0,2.89,0,0,0,1,1,1,1,0,0,0,1,0,1
Moraine Trail,1153,2,2.2,400,144.2333333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Rainy Lake,1154,31,2,70,180.2833333,0,3,1,0,0,1,1,0,0,0,0,0,1,0,0
South Point Lookout,1155,3,7,2900,153.5833333,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
Granite Mountain,1156,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunder Basin,1157,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman Pinnacle,1158,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesian & Black Lake,1159,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mayfield Trail,1160,1,,,121.6666667,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
PCT - Stevens Pass to Pear Lake,1161,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ulalach Peak,1162,1,8.5,4150,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Morning Star Peak,1163,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Han Peak,1164,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Access Trail,1165,10,1.1,800,22.95,0,2.4,0,0,0,1,0,0,0,0,0,0,0,0,1
Mackenzie Reserve,1166,1,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Hock Mountain,1167,1,16,5000,182.8333333,0,3,0,0,0,0,0,1,1,1,0,1,0,0,1
Mount Hardy,1168,1,4.68,4299,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple Capital Recreation Loop Trail,1169,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nordic Pass - Hyak,1170,25,3.2,660,54.53333333,0,3.67,0,0,0,0,1,0,0,0,0,0,0,0,0
Kyes Peak,1171,1,12,5200,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saratoga Peak,1172,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Top,1173,4,,,232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ladies Pass,1174,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frosty Pass,1175,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breccia Peak,1176,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yakima Sportsman State Park,1177,3,,,135.7666667,0,4,1,1,1,1,0,0,0,0,0,0,0,0,1
Melakwa - Pratt Lake Traverse,1178,57,11.7,2300,54.66666667,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
Berkeley Park,1179,44,7,900,143.3833333,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Lake-Jordan Basin,1180,35,12,2000,187.9,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0
Faraway Rock,1181,5,2,300,142.8833333,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Bench and Snow Lakes,1182,78,2.6,700,135.5,0,4.18,0,0,0,0,1,1,0,0,0,0,0,0,0
Deer Creek Falls,1183,4,1,300,111.1333333,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
West Butte,1184,2,,,,0,3,1,0,0,0,0,1,1,1,0,0,0,0,1
Ingalls Creek,1185,251,11,1450,124.1166667,0,3.59,0,1,0,1,0,1,0,0,0,0,0,0,0
Green Lantern Trail,1186,3,2.8,33,30.45,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1
Tam O'Shanter - Viewpoint Open Space Trails,1187,2,1.5,150,23.83333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Ardmore Park Trails,1188,3,1.5,170,24.33333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Cascade Lake,1189,9,2.7,100,223.4833333,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1
Willapa National Wildlife Refuge - Long Island,1190,4,5.75,435,169.7166667,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1
Riverside State Park - Bowl and Pitcher Snowshoe,1191,1,6,500,262.9666667,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
Mount Grant Preserve,1192,0,2,500,206.7666667,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
Turn Point Lighthouse,1193,0,6,280,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Umatilla Rock - Monument Coulee,1194,13,5,100,194.9833333,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,1
Double Diamond Trail,1195,7,,,87.86666667,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Marten Creek,1196,41,6.6,1400,96.33333333,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Tronsen Meadow,1197,14,3.4,1168,111.4333333,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuller Mountain,1198,7,,,50.86666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogachiel River,1199,38,12,400,235.0833333,0,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0
Hobart - Middle Tiger Railroad Trail,1200,7,10.2,1550,44.6,0,3.5,1,0,0,1,0,1,0,0,0,0,0,0,1
Sulphur Mountain,1201,35,10,4200,163.5,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0
Sulphur Creek,1202,11,3.6,900,162.8166667,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower Mad River Valley,1203,23,6.5,300,183.1,0,3.25,0,1,0,0,0,0,1,0,0,0,0,0,1
Palisades,1204,84,15.9,2680,86.81666667,0,4.67,1,0,0,0,0,1,1,0,1,0,1,0,0
Little Saint Helens,1205,21,7,1200,65.16666667,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Heather Park,1206,28,10,3800,160.75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Valley via Grand Pass,1207,1,12,4070,211.3833333,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0
West Tiger No. 1 via Fred's Corner,1208,54,7,2450,21.58333333,0,3.2,1,0,0,0,0,1,0,0,0,1,0,0,1
Fort Worden State Park - Point Wilson,1209,12,,,132.0666667,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow Peak,1210,8,10,875,345.9833333,0,3.67,1,0,0,1,0,1,0,0,0,0,0,0,1
Deadfall,1211,12,7.6,2240,130.2333333,0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0
Wagonwheel Lake,1212,66,5.8,3200,131.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Camp Long,1213,7,1.6,240,13.75,0,3,1,1,0,1,0,0,1,0,0,0,0,0,1
Cutthroat Lakes via Walt Bailey Trail,1214,226,10,2300,106.5666667,0,4,0,1,1,1,1,1,0,0,0,1,0,0,0
Cowen and Ravenna Parks,1215,8,4.5,115,10.65,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1
Shoreview and Boeing Creek Parks,1216,6,,,21.68333333,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1
Lenore Lake Caves,1217,26,1.5,200,179.75,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Weowna Park,1218,5,3.5,600,21.06666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Dragontail Peak,1219,25,13.5,5833,172.2833333,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0
Mouth of the Tucannon,1220,0,4,350,246.4833333,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Rock - Squaw Peak,1221,0,22,1800,293,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Saltese Uplands,1222,12,,,265.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towell Falls,1223,15,6,50,248.35,0,3.5,0,0,0,1,0,0,0,0,0,0,1,0,1
Old Wagon Road Trail,1224,4,3,550,215.25,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Nimbus Knob,1225,6,3,400,255.0666667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Northrup Canyon,1226,40,3,384,216.0166667,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Trail Lake Coulee,1227,2,5,100,185.7,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1
Moses Coulee Preserve,1228,6,4,1750,198.6166667,0,3.75,0,0,0,0,0,0,0,0,1,0,0,0,1
Heart Lake,1229,10,2.86,130,87.81666667,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1
Salmon la Sac Creek Snowshoe,1230,2,6.4,1300,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Chelan Butte,1231,12,,,195.0666667,0,3.67,1,0,0,0,1,1,0,0,0,0,0,0,1
Cutthroat Pass via Cutthroat Lake,1232,71,11.4,2300,193.3,0,3.17,1,0,1,0,0,1,0,0,0,0,0,0,0
